id,Date,Noise,Original,Prediction,Cross Validation,year
1922,7/15/2015,-0.87,126.82,121.82,0,0
1923,7/16/2015,-0.56,128.51,123.51,0,0
1924,7/17/2015,-1.266666667,129.62,124.62,0,0
1925,7/20/2015,0.18,132.07,132.07,1,0
1926,7/21/2015,4.763333333,130.75,135.75,2,0
1927,7/22/2015,-0.306666667,125.22,125.22,1,0
1928,7/23/2015,0.166666667,125.16,125.16,1,0
1929,7/24/2015,1.046666667,124.5,129.5,2,0
1930,7/27/2015,-0.406666667,122.77,122.77,1,0
1931,7/28/2015,0.206666667,123.38,123.38,1,0
1932,7/29/2015,0.43,122.99,122.99,1,0
1933,7/30/2015,0.28,122.37,122.37,1,0
1934,7/31/2015,0.886666667,121.3,126.3,2,0
1935,8/3/2015,1.606666667,118.44,123.44,2,0
1936,8/4/2015,0.31,114.64,114.64,1,0
1937,8/5/2015,-0.1,115.4,115.4,1,0
1938,8/6/2015,0.053333333,115.13,115.13,1,0
1939,8/7/2015,-1.736666667,115.52,110.52,0,0
1940,8/10/2015,2.713333333,119.72,124.72,2,0
1941,8/11/2015,-0.263333333,113.49,113.49,1,0
1942,8/12/2015,-0.236666667,115.24,115.24,1,0
1943,8/13/2015,0.006666667,115.15,115.15,1,0
1944,8/14/2015,-0.426666667,115.96,115.96,1,0
1945,8/17/2015,0.463333333,117.16,117.16,1,0
1946,8/18/2015,0.63,116.5,121.5,2,0
1947,8/19/2015,1.096666667,115.01,120.01,2,0
1948,8/20/2015,3.036666667,112.65,117.65,2,0
1949,8/21/2015,4.51,105.76,110.76,2,0
1950,8/24/2015,-2.87,103.12,98.12,0,0
1951,8/25/2015,-3.098333333,103.74,98.74,0,0
1952,8/26/2015,-1.923333333,109.69,104.69,0,0
1953,8/27/2015,0.126666667,112.92,112.92,1,0
1954,8/28/2015,0.596666667,113.29,118.29,2,0
1955,8/31/2015,2.55,112.76,117.76,2,0
1956,9/1/2015,-2.376666667,107.72,102.72,0,0
1957,9/2/2015,0.606666667,112.34,117.34,2,0
1958,9/3/2015,0.833333333,110.37,115.37,2,0
1959,9/4/2015,-1.806666667,109.27,104.27,0,0
1960,9/8/2015,0.236666667,112.31,112.31,1,0
1961,9/9/2015,-0.846666667,110.15,105.15,0,0
1962,9/10/2015,-0.286666667,112.57,112.57,1,0
1963,9/11/2015,-1.156666667,114.21,109.21,0,0
1964,9/14/2015,-0.53,115.31,110.31,0,0
1965,9/15/2015,-0.033333333,116.28,116.28,1,0
1966,9/16/2015,1.08,116.41,121.41,2,0
1967,9/17/2015,0.726666667,113.92,118.92,2,0
1968,9/18/2015,-0.66,113.45,108.45,0,0
1969,9/21/2015,1.213333333,115.21,120.21,2,0
1970,9/22/2015,-0.383333333,113.4,113.4,1,0
1971,9/23/2015,0.13,114.32,114.32,1,0
1972,9/24/2015,-0.383333333,115,115,1,0
1973,9/25/2015,1.043333333,114.71,119.71,2,0
1974,9/28/2015,0.996666667,112.44,117.44,2,0
1975,9/29/2015,-0.783333333,109.06,104.06,0,0
1976,9/30/2015,0.65,110.3,115.3,2,0
1977,10/1/2015,0.256666667,109.58,109.58,1,0
1978,10/2/2015,0.033333333,110.38,110.38,1,0
1979,10/5/2015,-0.126666667,110.78,110.78,1,0
1980,10/6/2015,0.033333333,111.31,111.31,1,0
1981,10/7/2015,0.623333333,110.78,115.78,2,0
1982,10/8/2015,-1.04,109.5,104.5,0,0
1983,10/9/2015,-0.03,112.12,112.12,1,0
1984,10/12/2015,0.196666667,111.6,111.6,1,0
1985,10/13/2015,0.693333333,111.79,116.79,2,0
1986,10/14/2015,-0.79,110.21,105.21,0,0
1987,10/15/2015,0.3,111.86,111.86,1,0
1988,10/16/2015,-0.15,111.04,111.04,1,0
1989,10/19/2015,-0.55,111.73,106.73,0,0
1990,10/20/2015,-0.073333333,113.77,113.77,1,0
1991,10/21/2015,-0.77,113.76,108.76,0,0
1992,10/22/2015,-1.593333333,115.5,110.5,0,0
1993,10/23/2015,1.6,119.08,124.08,2,0
1994,10/26/2015,0.203333333,115.28,115.28,1,0
1995,10/27/2015,-2.366666667,114.55,109.55,0,0
1996,10/28/2015,-0.23,119.27,119.27,1,0
1997,10/29/2015,0.19,120.53,120.53,1,0
1998,10/30/2015,-0.683333333,119.5,114.5,0,0
1999,11/2/2015,-0.333333333,121.18,121.18,1,0
2000,11/3/2015,0.003333333,122.57,122.57,1,0
2001,11/4/2015,0.41,122,122,1,0
2002,11/5/2015,-0.11,120.92,120.92,1,0
2003,11/6/2015,0.196666667,121.06,121.06,1,0
2004,11/9/2015,2.49,120.57,125.57,2,0
2005,11/10/2015,0.353333333,116.77,116.77,1,0
2006,11/11/2015,0.08,116.11,116.11,1,0
2007,11/12/2015,1.3,115.72,120.72,2,0
2008,11/13/2015,-0.291666667,112.34,112.34,1,0
2009,11/16/2015,-0.086666667,114.175,114.175,1,0
2010,11/17/2015,-1.89,113.69,108.69,0,0
2011,11/18/2015,-0.613333333,117.29,112.29,0,0
2012,11/19/2015,-0.313333333,118.78,118.78,1,0
2013,11/20/2015,0.526666667,119.3,124.3,2,0
2014,11/23/2015,-0.236666667,117.75,117.75,1,0
2015,11/24/2015,0.173333333,118.88,118.88,1,0
2016,11/25/2015,-0.013333333,118.03,118.03,1,0
2017,11/27/2015,-0.223333333,117.81,117.81,1,0
2018,11/30/2015,0.17,118.3,118.3,1,0
2019,12/1/2015,0.45,117.34,117.34,1,0
2020,12/2/2015,0.27,116.28,116.28,1,0
2021,12/3/2015,-1.306666667,115.2,110.2,0,0
2022,12/4/2015,0.266666667,119.03,119.03,1,0
2023,12/7/2015,0.27,118.28,118.28,1,0
2024,12/8/2015,1.066666667,118.23,123.23,2,0
2025,12/9/2015,-0.323333333,115.62,115.62,1,0
2026,12/10/2015,1.323333333,116.17,121.17,2,0
2027,12/11/2015,0.566666667,113.18,118.18,2,0
2028,12/14/2015,0.843333333,112.48,117.48,2,0
2029,12/15/2015,-0.476666667,110.49,110.49,1,0
2030,12/16/2015,0.56,111.34,116.34,2,0
2031,12/17/2015,1.006666667,108.98,113.98,2,0
2032,12/18/2015,-0.85,106.03,101.03,0,0
2033,12/21/2015,0.01,107.33,107.33,1,0
2034,12/22/2015,-0.473333333,107.23,107.23,1,0
2035,12/23/2015,0.063333333,108.61,108.61,1,0
2036,12/24/2015,0.55,108.03,113.03,2,0
2037,12/28/2015,-0.686666667,106.82,101.82,0,0
2038,12/29/2015,0.526666667,108.74,113.74,2,0
2039,12/30/2015,0.79,107.32,112.32,2,0
2040,12/31/2015,0.853333333,105.26,110.26,2,0
2041,1/4/2016,0.746666667,105.35,110.35,2,2016
2042,1/5/2016,1.386666667,102.71,107.71,2,0
2043,1/6/2016,2.09,100.7,105.7,2,0
2044,1/7/2016,-0.87,96.45,91.45,0,0
2045,1/8/2016,-1.193333333,96.96,91.96,0,0
2046,1/11/2016,-1.15,98.53,93.53,0,0
2047,1/12/2016,0.736666667,99.96,104.96,2,0
2048,1/13/2016,-0.9,97.39,92.39,0,0
2049,1/14/2016,1.903333333,99.52,104.52,2,0
2050,1/15/2016,-0.27,97.13,97.13,1,0
2051,1/19/2016,0.476666667,96.66,96.66,1,0
2052,1/20/2016,0.073333333,96.79,96.79,1,0
2053,1/21/2016,-2.483333333,96.3,91.3,0,0
2054,1/22/2016,0.626666667,101.42,106.42,2,0
2055,1/25/2016,-0.346666667,99.44,99.44,1,0
2056,1/26/2016,3.506666667,99.99,104.99,2,0
2057,1/27/2016,-0.346666667,93.42,93.42,1,0
2058,1/28/2016,-1.316666667,94.09,89.09,0,0
2059,1/29/2016,0.593333333,97.34,102.34,2,0
2060,2/1/2016,0.986666667,96.43,101.43,2,0
2061,2/2/2016,-0.796666667,94.48,89.48,0,0
2062,2/3/2016,0.08,96.35,96.35,1,0
2063,2/4/2016,0.886666667,96.6,101.6,2,0
2064,2/5/2016,-0.033333333,94.02,94.02,1,0
2065,2/8/2016,0.246666667,95.01,95.01,1,0
2066,2/9/2016,-0.07,94.99,94.99,1,0
2067,2/10/2016,0.35,94.27,94.27,1,0
2068,2/11/2016,-0.26,93.7,93.7,1,0
2069,2/12/2016,-1.226666667,93.99,88.99,0,0
2070,2/16/2016,-0.503333333,96.64,91.64,0,0
2071,2/17/2016,0.38,98.12,98.12,1,0
2072,2/18/2016,0.16,96.26,96.26,1,0
2073,2/19/2016,-0.37,96.04,96.04,1,0
2074,2/22/2016,0.89,96.88,101.88,2,0
2075,2/23/2016,-0.233333333,94.69,94.69,1,0
2076,2/24/2016,-0.203333333,96.1,96.1,1,0
2077,2/25/2016,-0.196666667,96.76,96.76,1,0
2078,2/26/2016,0.09,96.91,96.91,1,0
2079,2/29/2016,-1.6,96.69,91.69,0,0
2080,3/1/2016,-0.066666667,100.53,100.53,1,0
2081,3/2/2016,-0.193333333,100.75,100.75,1,0
2082,3/3/2016,-0.793333333,101.5,96.5,0,0
2083,3/4/2016,0.586666667,103.01,108.01,2,0
2084,3/7/2016,0.643333333,101.87,106.87,2,0
2085,3/8/2016,-0.123333333,101.03,101.03,1,0
2086,3/9/2016,-0.113333333,101.12,101.12,1,0
2087,3/10/2016,-0.72,101.17,96.17,0,0
2088,3/11/2016,0.03,102.26,102.26,1,0
2089,3/14/2016,-1.166666667,102.52,97.52,0,0
2090,3/15/2016,-0.473333333,104.58,104.58,1,0
2091,3/16/2016,0.206666667,105.97,105.97,1,0
2092,3/17/2016,-0.22,105.8,105.8,1,0
2093,3/18/2016,0,105.92,105.92,1,0
2094,3/21/2016,-0.05,105.91,105.91,1,0
2095,3/22/2016,0.276666667,106.72,106.72,1,0
2096,3/23/2016,0.373333333,106.13,106.13,1,0
2097,3/24/2016,0.05,105.67,105.67,1,0
2098,3/28/2016,-0.73,105.19,100.19,0,0
2099,3/29/2016,-0.95,107.68,102.68,0,0
2100,3/30/2016,0.136666667,109.56,109.56,1,0
2101,3/31/2016,-0.263333333,108.99,108.99,1,0
2102,4/1/2016,-0.52,109.99,104.99,0,0
2103,4/4/2016,0.973333333,111.12,116.12,2,0
2104,4/5/2016,-0.523333333,109.81,104.81,0,0
2105,4/6/2016,1.143333333,110.96,115.96,2,0
2106,4/7/2016,-0.163333333,108.54,108.54,1,0
2107,4/8/2016,-0.223333333,108.66,108.66,1,0
2108,4/11/2016,-0.58,109.02,104.02,0,0
2109,4/12/2016,-0.653333333,110.44,105.44,0,0
2110,4/13/2016,0.12,112.04,112.04,1,0
2111,4/14/2016,0.746666667,112.1,117.1,2,0
2112,4/15/2016,1.11,109.85,114.85,2,0
2113,4/18/2016,0.056666667,107.48,107.48,1,0
2114,4/19/2016,0.016666667,106.91,106.91,1,0
2115,4/20/2016,0.453333333,107.13,107.13,1,0
2116,4/21/2016,0.416666667,105.97,105.97,1,0
2117,4/22/2016,0.426666667,105.68,105.68,1,0
2118,4/25/2016,0.633333333,105.08,110.08,2,0
2119,4/26/2016,4.96,104.35,109.35,2,0
2120,4/27/2016,1.066666667,97.82,102.82,2,0
2121,4/28/2016,0.643333333,94.83,99.83,2,0
2122,4/29/2016,-0.041666667,93.74,93.74,1,0
2123,5/2/2016,-0.7,93.64,88.64,0,0
2124,5/3/2016,0.323333333,95.18,95.18,1,0
2125,5/4/2016,0.38,94.19,94.19,1,0
2126,5/5/2016,0.13,93.24,93.24,1,0
2127,5/6/2016,-0.116666667,92.72,92.72,1,0
2128,5/9/2016,-0.39,92.79,92.79,1,0
2129,5/10/2016,0.283333333,93.42,93.42,1,0
2130,5/11/2016,0.653333333,92.51,97.51,2,0
2131,5/12/2016,0.053333333,90.34,90.34,1,0
2132,5/13/2016,-1.743333333,90.52,85.52,0,0
2133,5/16/2016,-0.093333333,93.88,93.88,1,0
2134,5/17/2016,-0.58,93.49,88.49,0,0
2135,5/18/2016,0.093333333,94.56,94.56,1,0
2136,5/19/2016,-0.486666667,94.2,94.2,1,0
2137,5/20/2016,-0.62,95.22,90.22,0,0
2138,5/23/2016,-0.753333333,96.43,91.43,0,0
2139,5/24/2016,-0.83,97.9,92.9,0,0
2140,5/25/2016,-0.283333333,99.62,99.62,1,0
2141,5/26/2016,0.343333333,100.41,100.41,1,0
2142,5/27/2016,0.413333333,100.35,100.35,1,0
2143,5/31/2016,0.746666667,99.86,104.86,2,0
2144,6/1/2016,0.533333333,98.46,103.46,2,0
2145,6/2/2016,-0.09,97.72,97.72,1,0
2146,6/3/2016,-0.26,97.92,97.92,1,0
2147,6/6/2016,-0.34,98.63,98.63,1,0
2148,6/7/2016,0.033333333,99.03,99.03,1,0
2149,6/8/2016,-0.09,98.94,98.94,1,0
2150,6/9/2016,0.646666667,99.65,104.65,2,0
2151,6/10/2016,0.543333333,98.83,103.83,2,0
2152,6/13/2016,-0.033333333,97.34,97.34,1,0
2153,6/14/2016,-0.013333333,97.46,97.46,1,0
2154,6/15/2016,0.093333333,97.14,97.14,1,0
2155,6/16/2016,1.05,97.55,102.55,2,0
2156,6/17/2016,-0.146666667,95.33,95.33,1,0
2157,6/20/2016,-0.216666667,95.1,95.1,1,0
2158,6/21/2016,0.006666667,95.91,95.91,1,0
2159,6/22/2016,-0.313333333,95.55,95.55,1,0
2160,6/23/2016,1.963333333,96.1,101.1,2,0
2161,6/24/2016,0.586666667,93.4,98.4,2,0
2162,6/27/2016,-0.803333333,92.04,87.04,0,0
2163,6/28/2016,-0.396666667,93.59,93.59,1,0
2164,6/29/2016,-0.413333333,94.4,94.4,1,0
2165,6/30/2016,-0.06,95.6,95.6,1,0
2166,7/1/2016,0.466666667,95.89,95.89,1,0
2167,7/5/2016,-0.05,94.99,94.99,1,0
2168,7/6/2016,-0.193333333,95.53,95.53,1,0
2169,7/7/2016,-0.43,95.94,95.94,1,0
2170,7/8/2016,-0.123333333,96.68,96.68,1,0
2171,7/11/2016,-0.21,96.98,96.98,1,0
2172,7/12/2016,0.186666667,97.42,97.42,1,0
2173,7/13/2016,-0.813333333,96.87,91.87,0,0
2174,7/14/2016,-0.04,98.79,98.79,1,0
2175,7/15/2016,-0.323333333,98.78,98.78,1,0
2176,7/18/2016,0.076666667,99.83,99.83,1,0
2177,7/19/2016,-0.073333333,99.87,99.87,1,0
2178,7/20/2016,0.22,99.96,99.96,1,0
2179,7/21/2016,0.313333333,99.43,99.43,1,0
2180,7/22/2016,0.576666667,98.66,103.66,2,0
2181,7/25/2016,0.396666667,97.34,97.34,1,0
2182,7/26/2016,-4.625,96.67,91.67,0,0
2183,7/27/2016,-0.423333333,102.95,102.95,1,0
2184,7/28/2016,0.093333333,104.34,104.34,1,0
2185,7/29/2016,-0.68,104.21,99.21,0,0
2186,8/1/2016,0.523333333,106.05,111.05,2,0
2187,8/2/2016,-0.546666667,104.48,99.48,0,0
2188,8/3/2016,0.043333333,105.79,105.79,1,0
2189,8/4/2016,-0.67,105.87,100.87,0,0
2190,8/5/2016,-0.31,107.48,107.48,1,0
2191,8/8/2016,-0.1,108.37,108.37,1,0
2192,8/9/2016,0.303333333,108.81,108.81,1,0
2193,8/10/2016,-0.15,108,108,1,0
2194,8/11/2016,-0.033333333,107.93,107.93,1,0
2195,8/12/2016,-0.42,108.18,108.18,1,0
2196,8/15/2016,-0.016666667,109.48,109.48,1,0
2197,8/16/2016,0.146666667,109.38,109.38,1,0
2198,8/17/2016,0.043333333,109.22,109.22,1,0
2199,8/18/2016,0.01,109.08,109.08,1,0
2200,8/19/2016,0.45,109.36,109.36,1,0
2201,8/22/2016,-0.14,108.51,108.51,1,0
2202,8/23/2016,0.368333333,108.85,108.85,1,0
2203,8/24/2016,0.366666667,108.03,108.03,1,0
2204,8/25/2016,0.263333333,107.57,107.57,1,0
2205,8/26/2016,0.146666667,106.94,106.94,1,0
2206,8/29/2016,0.613333333,106.82,111.82,2,0
2207,8/30/2016,0.08,106,106,1,0
2208,8/31/2016,-0.223333333,106.1,106.1,1,0
2209,9/1/2016,-0.656666667,106.73,101.73,0,0
2210,9/2/2016,-0.046666667,107.73,107.73,1,0
2211,9/6/2016,-0.263333333,107.7,107.7,1,0
2212,9/7/2016,1.316666667,108.36,113.36,2,0
2213,9/8/2016,1.09,105.52,110.52,2,0
2214,9/9/2016,-0.61,103.13,98.13,0,0
2215,9/12/2016,-1.526666667,105.44,100.44,0,0
2216,9/13/2016,-1.533333333,107.95,102.95,0,0
2217,9/14/2016,-1.963333333,111.77,106.77,0,0
2218,9/15/2016,0.366666667,115.57,115.57,1,0
2219,9/16/2016,0.356666667,114.92,114.92,1,0
2220,9/19/2016,0.18,113.58,113.58,1,0
2221,9/20/2016,-0.086666667,113.57,113.57,1,0
2222,9/21/2016,-0.623333333,113.55,108.55,0,0
2223,9/22/2016,0.703333333,114.62,119.62,2,0
2224,9/23/2016,0.3,112.71,112.71,1,0
2225,9/26/2016,-0.11,112.88,112.88,1,0
2226,9/27/2016,-0.486666667,113.09,113.09,1,0
2227,9/28/2016,0.853333333,113.95,118.95,2,0
2228,9/29/2016,-0.383333333,112.18,112.18,1,0
2229,9/30/2016,0.29,113.05,113.05,1,0
2230,10/3/2016,-0.34,112.52,112.52,1,0
2231,10/4/2016,-0.15,113,113,1,0
2232,10/5/2016,-0.496666667,113.05,113.05,1,0
2233,10/6/2016,-0.196666667,113.89,113.89,1,0
2234,10/7/2016,-0.983333333,114.06,109.06,0,0
2235,10/10/2016,-0.633333333,116.05,111.05,0,0
2236,10/11/2016,-0.696666667,116.3,111.3,0,0
2237,10/12/2016,0.303333333,117.34,117.34,1,0
2238,10/13/2016,-0.516666667,116.98,111.98,0,0
2239,10/14/2016,0.126666667,117.63,117.63,1,0
2240,10/17/2016,-0.183333333,117.55,117.55,1,0
2241,10/18/2016,0.19,117.47,117.47,1,0
2242,10/19/2016,0.106666667,117.12,117.12,1,0
2243,10/20/2016,0.236666667,117.06,117.06,1,0
2244,10/21/2016,-0.516666667,116.6,111.6,0,0
2245,10/24/2016,-0.3,117.65,117.65,1,0
2246,10/25/2016,2.2,118.25,123.25,2,0
2247,10/26/2016,0.436666667,115.59,115.59,1,0
2248,10/27/2016,0.456666667,114.48,114.48,1,0
2249,10/28/2016,0.083333333,113.72,113.72,1,0
2250,10/31/2016,0.71,113.54,118.54,2,0
2251,11/1/2016,-0.003333333,111.49,111.49,1,0
2252,11/2/2016,0.79,111.59,116.59,2,0
2253,11/3/2016,0.763333333,109.83,114.83,2,0
2254,11/4/2016,-0.936666667,108.84,103.84,0,0
2255,11/7/2016,-0.183333333,110.41,110.41,1,0
2256,11/8/2016,0.453333333,111.06,111.06,1,0
2257,11/9/2016,0.96,110.88,115.88,2,0
2258,11/10/2016,0.01,107.79,107.79,1,0
2259,11/11/2016,1.146666667,108.43,113.43,2,0
2260,11/14/2016,-0.753333333,105.71,100.71,0,0
2261,11/15/2016,-0.823333333,107.11,102.11,0,0
2262,11/16/2016,0.073333333,109.99,109.99,1,0
2263,11/17/2016,0.04,109.95,109.95,1,0
2264,11/18/2016,-0.576666667,110.06,105.06,0,0
2265,11/21/2016,-0.096666667,111.73,111.73,1,0
2266,11/22/2016,0.336666667,111.8,111.8,1,0
2267,11/23/2016,-0.153333333,111.23,111.23,1,0
2268,11/25/2016,0.193333333,111.79,111.79,1,0
2269,11/28/2016,0.3,111.57,111.57,1,0
2270,11/29/2016,0.266666667,111.46,111.46,1,0
2271,11/30/2016,0.395,110.52,110.52,1,0
2272,12/1/2016,-0.03,109.49,109.49,1,0
2273,12/2/2016,0.23,109.9,109.9,1,0
2274,12/5/2016,-0.41,109.11,109.11,1,0
2275,12/6/2016,-0.13,109.95,109.95,1,0
2276,12/7/2016,-0.306666667,111.03,111.03,1,0
2277,12/8/2016,-0.673333333,112.12,107.12,0,0
2278,12/9/2016,0.436666667,113.95,113.95,1,0
2279,12/12/2016,-0.81,113.3,108.3,0,0
2280,12/13/2016,0.05,115.19,115.19,1,0
2281,12/14/2016,-0.273333333,115.19,115.19,1,0
2282,12/15/2016,-0.266666667,115.82,115.82,1,0
2283,12/16/2016,-0.166666667,115.97,115.97,1,0
2284,12/19/2016,-0.136666667,116.64,116.64,1,0
2285,12/20/2016,0.013333333,116.95,116.95,1,0
2286,12/21/2016,0.493333333,117.06,117.06,1,0
2287,12/22/2016,0.156666667,116.29,116.29,1,0
2288,12/23/2016,-0.246666667,116.52,116.52,1,0
2289,12/27/2016,0.08,117.26,117.26,1,0
2290,12/28/2016,0.113333333,116.76,116.76,1,0
2291,12/29/2016,0.33,116.73,116.73,1,0
2292,12/30/2016,-0.103333333,115.82,115.82,1,0
2293,1/3/2017,0.143333333,116.15,116.15,1,2017
2294,1/4/2017,-0.163333333,116.02,116.02,1,0
2295,1/5/2017,-0.49,116.61,116.61,1,0
2296,1/6/2017,-0.373333333,117.91,117.91,1,0
2297,1/9/2017,0.033333333,118.99,118.99,1,0
2298,1/10/2017,-0.09,119.11,119.11,1,0
2299,1/11/2017,0.451666667,119.75,119.75,1,0
2300,1/12/2017,0.116666667,119.25,119.25,1,0
2301,1/13/2017,-0.086666667,119.04,119.04,1,0
2302,1/17/2017,0.003333333,120,120,1,0
2303,1/18/2017,0.266666667,119.99,119.99,1,0
2304,1/19/2017,-0.296666667,119.78,119.78,1,0
2305,1/20/2017,-0.026666667,120,120,1,0
2306,1/23/2017,0.213333333,120.08,120.08,1,0
2307,1/24/2017,-0.786666667,119.97,114.97,0,0
2308,1/25/2017,0.05,121.88,121.88,1,0
2309,1/26/2017,-0.07,121.94,121.94,1,0
2310,1/27/2017,0.446666667,121.95,121.95,1,0
2311,1/30/2017,0.253333333,121.63,121.63,1,0
2312,1/31/2017,-4.36,121.35,116.35,0,0
2313,2/1/2017,0.331666667,128.75,128.75,1,0
2314,2/2/2017,-0.11,128.53,128.53,1,0
2315,2/3/2017,-0.42,129.08,129.08,1,0
2316,2/6/2017,-0.496666667,130.29,130.29,1,0
2317,2/7/2017,-0.11,131.53,131.53,1,0
2318,2/8/2017,0.003333333,132.04,132.04,1,0
2319,2/9/2017,0.086666667,132.42,132.42,1,0
2320,2/10/2017,-0.71,132.12,127.12,0,0
2321,2/13/2017,-0.636666667,133.29,128.29,0,0
2322,2/14/2017,-0.33,135.02,135.02,1,0
2323,2/15/2017,0.001666667,135.51,135.51,1,0
2324,2/16/2017,-0.043333333,135.345,135.345,1,0
2325,2/17/2017,-0.496666667,135.72,135.72,1,0
2326,2/21/2017,-0.046666667,136.7,136.7,1,0
2327,2/22/2017,0.103333333,137.11,137.11,1,0
2328,2/23/2017,0.163333333,136.53,136.53,1,0
2329,2/24/2017,-0.25,136.66,136.66,1,0
2330,2/27/2017,-0.07,136.93,136.93,1,0
2331,2/28/2017,-1.233333333,136.99,131.99,0,0
2332,3/1/2017,0.206666667,139.79,139.79,1,0
2333,3/2/2017,-0.213333333,138.96,138.96,1,0
2334,3/3/2017,0.285,139.78,139.78,1,0
2335,3/6/2017,0.033333333,139.34,139.34,1,0
2336,3/7/2017,0.363333333,139.52,139.52,1,0
2337,3/8/2017,0.193333333,139,139,1,0
2338,3/9/2017,-0.343333333,138.68,138.68,1,0
2339,3/10/2017,0.076666667,139.14,139.14,1,0
2340,3/13/2017,0.036666667,139.2,139.2,1,0
2341,3/14/2017,-0.63,138.99,133.99,0,0
2342,3/15/2017,-0.163333333,140.46,140.46,1,0
2343,3/16/2017,0.13,140.69,140.69,1,0
2344,3/17/2017,-0.626666667,139.99,134.99,0,0
2345,3/20/2017,0.323333333,141.46,141.46,1,0
2346,3/21/2017,-0.528333333,139.84,134.84,0,0
2347,3/22/2017,0.22,141.42,141.42,1,0
2348,3/23/2017,-0.1,140.92,140.92,1,0
2349,3/24/2017,0.336666667,140.64,140.64,1,0
2350,3/27/2017,-0.983333333,140.88,135.88,0,0
2351,3/28/2017,-0.066666667,143.8,143.8,1,0
2352,3/29/2017,0.04,144.12,144.12,1,0
2353,3/30/2017,0.16,143.93,143.93,1,0
2354,3/31/2017,-0.03,143.66,143.66,1,0
2355,4/3/2017,-0.206666667,143.7,143.7,1,0
2356,4/4/2017,0.433333333,144.77,144.77,1,0
2357,4/5/2017,0.03,144.02,144.02,1,0
2358,4/6/2017,0.083333333,143.66,143.66,1,0
2359,4/7/2017,-0.03,143.34,143.34,1,0
2360,4/10/2017,0.59,143.17,148.17,2,0
2361,4/11/2017,-0.046666667,141.63,141.63,1,0
2362,4/12/2017,0.213333333,141.8,141.8,1,0
2363,4/13/2017,-0.403333333,141.05,141.05,1,0
2364,4/17/2017,0.35,141.83,141.83,1,0
2365,4/18/2017,-0.053333333,141.2,141.2,1,0
2366,4/19/2017,-0.766666667,140.68,135.68,0,0
2367,4/20/2017,0.056666667,142.44,142.44,1,0
2368,4/21/2017,-0.866666667,142.27,137.27,0,0
2369,4/24/2017,-0.386666667,143.64,143.64,1,0
2370,4/25/2017,0.303333333,144.53,144.53,1,0
2371,4/26/2017,-0.117666667,143.68,143.68,1,0
2372,4/27/2017,-0.053333333,143.79,143.79,1,0
2373,4/28/2017,-1.46,143.65,138.65,0,0
2374,5/1/2017,-0.63,146.58,141.58,0,0
2375,5/2/2017,0.79,147.51,152.51,2,0
2376,5/3/2017,0.356666667,147.06,147.06,1,0
2377,5/4/2017,-0.886666667,146.53,141.53,0,0
2378,5/5/2017,-1.373333333,148.96,143.96,0,0
2379,5/8/2017,-0.613333333,153.01,148.01,0,0
2380,5/9/2017,0.363333333,153.99,153.99,1,0
2381,5/10/2017,0.04,153.26,153.26,1,0
2382,5/11/2017,-0.966666667,153.95,148.95,0,0
2383,5/12/2017,0.163333333,156.1,156.1,1,0
2384,5/15/2017,-0.003333333,155.7,155.7,1,0
2385,5/16/2017,2.363333333,155.47,160.47,2,0
2386,5/17/2017,-1.103333333,150.25,145.25,0,0
2387,5/18/2017,-0.453333333,152.54,152.54,1,0
2388,5/19/2017,-0.623333333,153.06,148.06,0,0
2389,5/22/2017,-0.24,153.99,153.99,1,0
2390,5/23/2017,0.14,153.8,153.8,1,0
2391,5/24/2017,-0.306666667,153.34,153.34,1,0
2392,5/25/2017,0.043333333,153.87,153.87,1,0
2393,5/26/2017,0.043333333,153.61,153.61,1,0
2394,5/30/2017,0.203333333,153.67,153.67,1,0
2395,5/31/2017,-0.276666667,152.76,152.76,1,0
2396,6/1/2017,-0.89,153.18,148.18,0,0
2397,6/2/2017,0.876666667,155.45,160.45,2,0
2398,6/5/2017,-0.163333333,153.93,153.93,1,0
2399,6/6/2017,-0.496666667,154.45,154.45,1,0
2400,6/7/2017,0.166666667,155.37,155.37,1,0
2401,6/8/2017,1.936666667,154.99,159.99,2,0
2402,6/9/2017,2.266666667,148.98,153.98,2,0
2403,6/12/2017,-0.97,145.42,140.42,0,0
2404,6/13/2017,0.173333333,146.59,146.59,1,0
2405,6/14/2017,0.903333333,145.16,150.16,2,0
2406,6/15/2017,0.843333333,144.29,149.29,2,0
2407,6/16/2017,-1.82,142.27,137.27,0,0
2408,6/19/2017,0.266666667,146.34,146.34,1,0
2409,6/20/2017,-0.456666667,145.01,145.01,1,0
2410,6/21/2017,0.113333333,145.87,145.87,1,0
2411,6/22/2017,-0.05,145.63,145.63,1,0
2412,6/23/2017,-0.143333333,146.28,146.28,1,0
2413,6/26/2017,0.966666667,145.82,150.82,2,0
2414,6/27/2017,-0.953333333,143.73,138.73,0,0
2415,6/28/2017,1.09,145.83,150.83,2,0
2416,6/29/2017,-0.37,143.68,143.68,1,0
2417,6/30/2017,-0.113333333,144.02,144.02,1,0
2418,7/3/2017,-0.26,143.5,143.5,1,0
2419,7/5/2017,0.81,144.09,149.09,2,0
2420,7/6/2017,-0.54,142.73,137.73,0,0
2421,7/7/2017,-0.27,144.18,144.18,1,0
2422,7/10/2017,-0.046666667,145.06,145.06,1,0
2423,7/11/2017,-0.183333333,145.53,145.53,1,0
